postal code,place,province_or_county,community,latitude,longitude,all_cancer_sites,tongue,mouth,breast,lungs,stomach,bladder,sex
625008,Koothiyargundu,Madurai,Madurai South,9.8444,78.0164,425,53,108,5,111,111,37,M
625008,Kappalur Indl.Estate,Madurai,Madurai South,9.8444,78.0164,425,53,108,5,111,111,37,M
625008,Sivanandanagar,Madurai,Madurai South,9.8444,78.0164,425,53,108,5,111,111,37,M
625009,Chintamani,Madurai,Madurai North,9.8927,78.1392,425,53,108,5,111,111,37,M
625009,Viraganur,Madurai,Madurai South,9.9036,78.1552,425,53,108,5,111,111,37,M
625009,Panaiyur,Madurai,Madurai South,9.8762,78.1564,425,53,108,5,111,111,37,M
625009,Anuppanady,Madurai,,9.8908,78.1503,425,53,108,5,111,111,37,M
625009,Ma Munichalai Road,Madurai,Madurai North,9.8908,78.1503,599,19,49,433,42,49,7,F
625009,Thiagarajar College,Madurai,Madurai North,9.8908,78.1503,599,19,49,433,42,49,7,F
625009,Anuppanadi Housing Board Colon,Madurai,Madurai North,9.8908,78.1503,599,19,49,433,42,49,7,F
625009,Viradhanur,Madurai,Madurai South,9.8908,78.1503,599,19,49,433,42,49,7,F
625009,Samanatham,Madurai,Madurai South,9.8908,78.1503,599,19,49,433,42,49,7,F
625011,Jaihindpuram,Madurai,Madurai South,9.9485,78.1616,599,19,49,433,42,49,7,F
625011,Subramaniapuram (Madurai),Madurai,Madurai South,9.9485,78.1616,599,19,49,433,42,49,7,F
625012,Villapuram,Madurai,Madurai South,9.9,78.1222,599,19,49,433,42,49,7,F
625012,Avanivapuram,Madurai,Madurai South,9.9,78.1222,599,19,49,433,42,49,7,F
625014,Tiruppalai,Madurai,Madurai North,9.9779,78.1329,599,19,49,433,42,49,7,F
625014,Krishnapuram Colony,Madurai,Madurai North,9.9996,78.1377,599,19,49,433,42,49,7,F
625014,Karuvanur,Madurai,Madurai North,10.0213,78.1424,599,19,49,433,42,49,7,F
625014,Madurai North,Madurai,Madurai North,9.9996,78.1377,599,19,49,433,42,49,7,F
625014,Velichanatham,Madurai,Madurai North,9.9996,78.1377,599,19,49,433,42,49,7,F
625014,Tirumalpuram,Madurai,Madurai North,9.9996,78.1377,599,19,49,433,42,49,7,F
625014,Ma Reserve Lines,Madurai,Madurai North,9.9996,78.1377,599,19,49,433,42,49,7,F
625014,Chatrapatti,Madurai,Madurai North,9.9996,78.1377,599,19,49,433,42,49,7,F
625014,Kancharampettai,Madurai,Madurai North,9.9996,78.1377,599,19,49,433,42,49,7,F
625015,Thiagarajar Engg College,Madurai,Madurai South,9.9485,78.1616,599,19,49,433,42,49,7,F
625016,Ponmeni,Madurai,Madurai North,9.9234,78.0898,599,19,49,433,42,49,7,F
625016,Gnanaolivupuram,Madurai,Madurai North,9.9234,78.0898,425,53,108,5,111,111,37,M
625016,Ss Colony,Madurai,Madurai North,9.9234,78.0898,425,53,108,5,111,111,37,M
625016,Ellis Nagar,Madurai,,9.9234,78.0898,425,53,108,5,111,111,37,M
625016,Mudakkuchalai,Madurai,Madurai North,9.9234,78.0898,425,53,108,5,111,111,37,M
625016,Madurai Railway Divl Office,Madurai,,9.9234,78.0898,425,53,108,5,111,111,37,M
625016,Arasaradi H.O,Madurai,Madurai South,9.9234,78.0898,425,53,108,5,111,111,37,M
625016,Kochadai,Madurai,Madurai South,9.9234,78.0898,425,53,108,5,111,111,37,M
625016,Virattipathu,Madurai,Madurai North,9.9234,78.0898,425,53,108,5,111,111,37,M
625017,Vagaikulam,Madurai,Madurai North,9.921,78.0063,425,53,108,5,111,111,37,M
625017,Anaiyur,Madurai,Madurai North,9.9615,78.1118,425,53,108,5,111,111,37,M
625017,Kulamangalam,Madurai,Madurai North,10.0122,78.1128,425,53,108,5,111,111,37,M
625017,Anaiyur H.B. Colony,Madurai,Madurai North,9.9302,78.2959,425,53,108,5,111,111,37,M
625017,Buthagudi,Madurai,Madurai North,9.9302,78.2959,425,53,108,5,111,111,37,M
625018,Kumaram,Madurai,Madurai North,10.0086,78.0933,425,53,108,5,111,111,37,M
625018,Visalakshi Nagar,Madurai,Madurai North,9.9772,78.0934,425,53,108,5,111,111,37,M
625018,Vilangudi,Madurai,Madurai North,9.9458,78.0935,425,53,108,5,111,111,37,M
625018,Thathaneri,Madurai,Madurai North,9.9772,78.0934,425,53,108,5,111,111,37,M
625018,Shanthi Nagar,Madurai,Madurai North,9.9772,78.0934,425,53,108,5,111,111,37,M
625018,Podumbu,Madurai,Madurai North,9.9772,78.0934,425,53,108,5,111,111,37,M
625019,Vadivelkarai,Madurai,Madurai North,9.9174,78.0546,425,53,108,5,111,111,37,M
625019,Kilakuyilkudi,Madurai,Madurai South,9.9174,78.0546,599,19,49,433,42,49,7,F
625019,Erkudi Achampathu,Madurai,Madurai South,9.9174,78.0546,599,19,49,433,42,49,7,F
625019,Pulluthu,Madurai,Madurai North,9.9174,78.0546,599,19,49,433,42,49,7,F
625019,Nagamalai,Madurai,Madurai South,9.921,78.0063,599,19,49,433,42,49,7,F
625019,Thuvariman,Madurai,Madurai South,9.9174,78.0546,599,19,49,433,42,49,7,F
625020,Andarkottaram,Madurai,Madurai North,9.907,78.1812,599,19,49,433,42,49,7,F
625020,Vandiyur,Madurai,Madurai North,9.9092,78.1609,599,19,49,433,42,49,7,F
625020,Tallakulam Housing Board Colon,Madurai,,9.8905,78.202,599,19,49,433,42,49,7,F
625020,Kalimangalam,Madurai,Madurai North,9.8808,78.2416,599,19,49,433,42,49,7,F
625020,Madurai Courts,Madurai,,9.8905,78.202,599,19,49,433,42,49,7,F
625020,Sakkudi,Madurai,Madurai North,9.8651,78.2245,599,19,49,433,42,49,7,F
625020,Ma Rajaji Hospital,Madurai,,9.8905,78.202,599,19,49,433,42,49,7,F
625020,Karuppayurani,Madurai,Madurai North,9.8905,78.202,599,19,49,433,42,49,7,F
625020,Anna Nagar (Madurai),Madurai,Madurai North,9.8905,78.202,599,19,49,433,42,49,7,F
625020,Varichiyur,Madurai,Madurai North,9.8905,78.202,599,19,49,433,42,49,7,F
625020,Gandhi Nagar (MA),Madurai,Madurai North,9.8905,78.202,599,19,49,433,42,49,7,F
625021,Vadapalanji,Madurai,Madurai South,9.9266,78.0096,599,19,49,433,42,49,7,F
625021,Thenpalanji,Madurai,Madurai South,9.9266,78.0096,599,19,49,433,42,49,7,F
625021,Palkalai Nagar,Madurai,Madurai South,9.9266,78.0096,599,19,49,433,42,49,7,F
625022,Perungudi,Madurai,Madurai South,9.8556,78.0908,599,19,49,433,42,49,7,F
625022,Valayapatti,Madurai,Madurai South,10.0239,78.2458,599,19,49,433,42,49,7,F
625022,Tirumal,Madurai,Madurai South,9.7192,78.0498,599,19,49,433,42,49,7,F
625022,Nallur,Madurai,Madurai South,9.7881,78.1355,599,19,49,433,42,49,7,F
625022,Postal Training Centre,Madurai,Madurai South,9.8467,78.1305,599,19,49,433,42,49,7,F
625022,S.N.College,Madurai,Madurai South,9.8467,78.1305,599,19,49,433,42,49,7,F
625022,Valayankulam,Madurai,Madurai South,9.8467,78.1305,599,19,49,433,42,49,7,F
625022,Kudakoil,Madurai,Madurai South,9.8467,78.1305,599,19,49,433,42,49,7,F
625022,T.Kokkulam,Madurai,Madurai North,9.8467,78.1305,599,19,49,433,42,49,7,F
625022,Kusavangundu,Madurai,Madurai South,9.8467,78.1305,599,19,49,433,42,49,7,F
625022,Melauppiligundu,Madurai,Madurai South,9.8467,78.1305,599,19,49,433,42,49,7,F
625022,Solanguruni,Madurai,Madurai South,9.8467,78.1305,599,19,49,433,42,49,7,F
625023,Madras High Court Madurai Bench,Madurai,Madurai North,9.8751,78.1488,599,19,49,433,42,49,7,F
625101,Kunnarampatti,Madurai,Melur,10.2013,78.3205,599,19,49,433,42,49,7,F
625101,Vanjinagaram,Madurai,Melur,10.1364,78.3541,599,19,49,433,42,49,7,F
625101,Mangalampatti,Madurai,Madurai North,10.1609,78.3696,599,19,49,433,42,49,7,F
625101,Sekkipatti,Madurai,Melur,10.1873,78.3005,599,19,49,433,42,49,7,F
625101,Nattarmangalam,Madurai,Melur,9.921,78.0063,599,19,49,433,42,49,7,F
625101,Karungalakudi,Madurai,Melur,10.1609,78.3696,599,19,49,433,42,49,7,F
625101,Kambur,Madurai,Melur,10.1599,78.3264,599,19,49,433,42,49,7,F
625101,Kachirayanpatti,Madurai,Melur,10.1609,78.3696,425,53,108,5,111,111,37,M
625101,Othakoilpatti,Madurai,Madurai North,10.1609,78.3696,425,53,108,5,111,111,37,M
625102,Malampatti,Madurai,Melur,10.07,78.4443,425,53,108,5,111,111,37,M
625102,Kongampatti,Madurai,Melur,10.0953,78.4384,425,53,108,5,111,111,37,M
625102,Kilavalavu,Madurai,Melur,10.0826,78.4413,425,53,108,5,111,111,37,M
625102,Jayankondanilai,Madurai,Melur,10.0826,78.4413,425,53,108,5,111,111,37,M
625102,Muthusamypatti,Madurai,Madurai North,10.0826,78.4413,425,53,108,5,111,111,37,M
625103,Kottampatti,Madurai,Melur,10.2203,78.3766,425,53,108,5,111,111,37,M
625103,Surapatti,Madurai,Melur,9.9063,78.2182,425,53,108,5,111,111,37,M
625103,Pandangudi,Madurai,Melur,10.2034,78.379,425,53,108,5,111,111,37,M
625103,Sokkampatti,Madurai,Melur,9.921,78.0063,425,53,108,5,111,111,37,M
625103,Manappachery,Madurai,Melur,9.9063,78.2182,425,53,108,5,111,111,37,M
625103,Ayyapatti,Madurai,Melur,10.1899,78.3571,425,53,108,5,111,111,37,M
625103,Pallapatti,Madurai,Melur,9.921,78.0063,425,53,108,5,111,111,37,M
625103,Pottapatti,Madurai,Melur,9.9063,78.2182,425,53,108,5,111,111,37,M
625103,Chockalingapuram,Madurai,Melur,9.921,78.0063,425,53,108,5,111,111,37,M
625103,Thonthilingapuram,Madurai,Melur,9.9063,78.2182,425,53,108,5,111,111,37,M
625103,Valaicheripatti,Madurai,Melur,9.9063,78.2182,599,19,49,433,42,49,7,F
625104,Arumbanur,Madurai,Melur,9.9944,78.1924,599,19,49,433,42,49,7,F
625104,Kodikulam,Madurai,Melur,9.921,78.0063,599,19,49,433,42,49,7,F
625104,Madurai Agricultural College,Madurai,Madurai North,9.9986,78.5732,599,19,49,433,42,49,7,F
625104,Vowalthottam,Madurai,Madurai North,9.9986,78.5732,599,19,49,433,42,49,7,F
625105,Pattur,Madurai,Melur,10.1395,78.3117,599,19,49,433,42,49,7,F
625105,Kesampatti,Madurai,Melur,10.1506,78.2984,599,19,49,433,42,49,7,F
625105,Sennagarampatti,Madurai,Melur,10.0837,78.3176,599,19,49,433,42,49,7,F
625105,Arukkampatti,Madurai,Melur,10.17,78.2949,599,19,49,433,42,49,7,F
625105,Ettimangalam,Madurai,Melur,10.0624,78.3149,599,19,49,433,42,49,7,F
625105,Melavlavu,Madurai,Melur,10.1212,78.3075,599,19,49,433,42,49,7,F
625106,Arittapatti,Madurai,Melur,10.0375,78.2848,599,19,49,433,42,49,7,F
625106,Kilaiyur,Madurai,Melur,10.0474,78.3841,599,19,49,433,42,49,7,F
625106,Kallampatti,Madurai,Melur,10.0837,78.3732,599,19,49,433,42,49,7,F
625106,Navinipatti,Madurai,Melur,10.0439,78.3557,599,19,49,433,42,49,7,F
625106,Pudusukkampatti,Madurai,Melur,10.0465,78.3197,599,19,49,433,42,49,7,F
625106,Karuthapuliyanpatti,Madurai,Melur,9.9986,78.4046,599,19,49,433,42,49,7,F
625106,Melur (Madurai),Madurai,Melur,10.0324,78.3393,599,19,49,433,42,49,7,F
625106,Kottagudi,Madurai,Melur,9.921,78.0063,599,19,49,433,42,49,7,F
625106,Pathinettangudi,Madurai,Melur,9.9986,78.4046,425,53,108,5,111,111,37,M
625106,Melur East,Madurai,Melur,9.9986,78.4046,425,53,108,5,111,111,37,M
625106,Suragundu,Madurai,Melur,9.9986,78.4046,425,53,108,5,111,111,37,M
625107,Rajakkur,Madurai,Melur,9.9272,78.2389,425,53,108,5,111,111,37,M
625107,Puduthamaraipatti,Madurai,Madurai North,9.9272,78.2389,425,53,108,5,111,111,37,M
625107,Uthangudi,Madurai,Melur,9.9272,78.2389,425,53,108,5,111,111,37,M
625107,Tirumoghur,Madurai,Melur,9.9272,78.2389,425,53,108,5,111,111,37,M
625107,Othakadai,Madurai,Madurai North,9.9272,78.2389,425,53,108,5,111,111,37,M
625107,Kathakinaru,Madurai,Madurai North,9.9272,78.2389,425,53,108,5,111,111,37,M
625108,Budamangalam,Madurai,Melur,10.1029,78.3842,425,53,108,5,111,111,37,M
625108,Kodukkampatti,Madurai,Melur,10.1157,78.4012,425,53,108,5,111,111,37,M
625108,Attapatti,Madurai,Melur,9.996,78.3891,425,53,108,5,111,111,37,M
625108,Thumbaipatti,Madurai,Melur,10.0715,78.3915,425,53,108,5,111,111,37,M
625109,Vellalur,Madurai,Melur,9.9939,78.3981,425,53,108,5,111,111,37,M
625109,Uranganpatti,Madurai,Melur,9.9984,78.4297,425,53,108,5,111,111,37,M
625109,Kurichipatti,Madurai,Melur,10.0086,78.3682,425,53,108,5,111,111,37,M
625109,Thaniyamangalam,Madurai,Melur,10.0317,78.397,425,53,108,5,111,111,37,M
625109,Ambalakaranpatti,Madurai,Melur,10.0103,78.2481,425,53,108,5,111,111,37,M
625109,Kottanathampatti,Madurai,Melur,10.0086,78.3682,599,19,49,433,42,49,7,F
625109,Alagichipatti,Madurai,Melur,10.0086,78.3682,599,19,49,433,42,49,7,F
625109,Saruguvalayapatti,Madurai,Melur,10.0086,78.3682,599,19,49,433,42,49,7,F
625110,Tiruvadur,Madurai,Madurai North,9.9549,78.3155,599,19,49,433,42,49,7,F
625110,Therkilamur,Madurai,Madurai North,9.9549,78.3155,599,19,49,433,42,49,7,F
625110,Poonjuthi,Madurai,Melur,9.9549,78.3155,599,19,49,433,42,49,7,F
625122,Chittampatti,Madurai,Melur,9.921,78.0063,599,19,49,433,42,49,7,F
625122,Narsingampatti,Madurai,Melur,11.7359,78.6225,599,19,49,433,42,49,7,F
625122,Poosaripatti,Madurai,Melur,11.7359,78.6225,599,19,49,433,42,49,7,F
625122,Therkutheru,Madurai,Melur,11.7359,78.6225,599,19,49,433,42,49,7,F
625122,T.Vellalapatti,Madurai,Melur,11.7359,78.6225,599,19,49,433,42,49,7,F
625122,Vellaripatti,Madurai,Melur,11.7359,78.6225,599,19,49,433,42,49,7,F
625201,Sakkimangalam,Madurai,Madurai South,9.8812,78.1924,599,19,49,433,42,49,7,F
625201,Puliankulam,Madurai,Madurai South,9.8771,78.1915,599,19,49,433,42,49,7,F
625201,Silaiman,Madurai,Madurai South,9.8731,78.1906,599,19,49,433,42,49,7,F
625201,Ilamanur,Madurai,Madurai South,9.8771,78.1915,599,19,49,433,42,49,7,F
625205,Irumbadi,Madurai,Vadipatti,9.4883,77.664,599,19,49,433,42,49,7,F
625205,Nachikulam,Madurai,Vadipatti,9.921,78.0063,599,19,49,433,42,49,7,F
625205,Melanachikulam,Madurai,Vadipatti,9.4883,77.664,599,19,49,433,42,49,7,F
625205,Karupatti,Madurai,Vadipatti,9.4883,77.664,599,19,49,433,42,49,7,F
625207,Kadupatti,Madurai,Thirumangalam,9.921,78.0063,425,53,108,5,111,111,37,M
625207,Ayyankuruvithurai,Madurai,Vadipatti,10.9892,78.2501,425,53,108,5,111,111,37,M
625207,Mullipallam,Madurai,Vadipatti,10.9892,78.2501,425,53,108,5,111,111,37,M
625207,Thenkarai,Madurai,Vadipatti,10.9892,78.2501,425,53,108,5,111,111,37,M
625207,Vikramangalam,Madurai,Vadipatti,10.9892,78.2501,425,53,108,5,111,111,37,M
625207,Sakkarappanaickanur,Madurai,Vadipatti,10.9892,78.2501,425,53,108,5,111,111,37,M
625207,Nariampatti,Madurai,Vadipatti,10.9892,78.2501,425,53,108,5,111,111,37,M
625207,Mannadimangalam,Madurai,Vadipatti,10.9892,78.2501,425,53,108,5,111,111,37,M
625214,Sholavandan,Madurai,Vadipatti,10.0216,77.9609,425,53,108,5,111,111,37,M
625214,Sholavandan Bazaar,Madurai,Vadipatti,10.0216,77.9609,425,53,108,5,111,111,37,M
625218,Andipatti,Madurai,Vadipatti,9.9711,78.3267,425,53,108,5,111,111,37,M
625218,Vadipatti,Madurai,Vadipatti,10.0848,77.9611,425,53,108,5,111,111,37,M
625218,Pandiarajapuram,Madurai,Vadipatti,10.028,78.1439,425,53,108,5,111,111,37,M
625218,Kulasekarankottai,Madurai,Vadipatti,10.028,78.1439,425,53,108,5,111,111,37,M
625218,Kachakatti,Madurai,Vadipatti,10.028,78.1439,425,53,108,5,111,111,37,M
625221,Kondayampatti,Madurai,Vadipatti,9.921,78.0063,599,19,49,433,42,49,7,F
625221,Thanichiyam,Madurai,Vadipatti,10.2149,78.2261,599,19,49,433,42,49,7,F
625221,Ayyankottai,Madurai,Vadipatti,10.2149,78.2261,599,19,49,433,42,49,7,F
625221,Thiruvalavayanallur,Madurai,Vadipatti,10.2149,78.2261,599,19,49,433,42,49,7,F
625221,Sithalangudi,Madurai,Vadipatti,10.2149,78.2261,599,19,49,433,42,49,7,F
625221,Mariammalkulam,Madurai,Vadipatti,10.2149,78.2261,599,19,49,433,42,49,7,F
625221,Kalvelipatti,Madurai,Vadipatti,10.2149,78.2261,599,19,49,433,42,49,7,F
625234,Kodimangalam,Madurai,Madurai South,10.0062,78.1578,599,19,49,433,42,49,7,F
625234,Tiruvedagam,Madurai,Vadipatti,10.0062,78.1578,599,19,49,433,42,49,7,F
625234,Kachirayiruppu,Madurai,Vadipatti,10.0062,78.1578,599,19,49,433,42,49,7,F
625234,Keelamathur,Madurai,Madurai South,10.0062,78.1578,599,19,49,433,42,49,7,F
625234,Melakkal,Madurai,Vadipatti,10.0062,78.1578,599,19,49,433,42,49,7,F
625234,Royapuram,Madurai,Vadipatti,9.921,78.0063,599,19,49,433,42,49,7,F
625234,Tiruvedagam West,Madurai,Vadipatti,10.0062,78.1578,599,19,49,433,42,49,7,F
625301,Mangulam,Madurai,Melur,10.0335,78.243,599,19,49,433,42,49,7,F
625301,Alagarkoil,Madurai,Melur,10.0329,78.2224,599,19,49,433,42,49,7,F
625301,Lakshmipuram,Madurai,Madurai North,10.0268,78.2231,599,19,49,433,42,49,7,F
625301,Appantiruppathi,Madurai,Melur,10.0329,78.2224,425,53,108,5,111,111,37,M
625301,Kallandiri,Madurai,Melur,10.0384,78.2011,425,53,108,5,111,111,37,M
625301,A.Vellalapatti,Madurai,Madurai North,10.0329,78.2224,425,53,108,5,111,111,37,M
625301,Mathur,Madurai,Melur,10.0329,78.2224,425,53,108,5,111,111,37,M
625301,Kidaripatti,Madurai,Madurai North,10.0329,78.2224,425,53,108,5,111,111,37,M
625301,Pulipatti,Madurai,Melur,10.0329,78.2224,425,53,108,5,111,111,37,M
625402,Samayanallur,Madurai,Vadipatti,9.9792,78.0359,425,53,108,5,111,111,37,M
625402,Vayalur,Madurai,Vadipatti,9.921,78.0063,425,53,108,5,111,111,37,M
625402,Paravai,Madurai,Madurai North,9.9645,78.0667,425,53,108,5,111,111,37,M
625402,Thenur,Madurai,Vadipatti,9.921,78.0063,425,53,108,5,111,111,37,M
625402,Siruvalai,Madurai,Vadipatti,10.0256,78.0628,425,53,108,5,111,111,37,M
625402,Thodaneri,Madurai,Vadipatti,10.228,78.1812,425,53,108,5,111,111,37,M
625501,Mettupatti,Madurai,,9.9982,78.2151,425,53,108,5,111,111,37,M
625501,Alagapuri,Madurai,Vadipatti,10.0612,78.2364,425,53,108,5,111,111,37,M
625501,Valasai,Madurai,Madurai North,9.921,78.0063,425,53,108,5,111,111,37,M
625501,Alanganallur,Madurai,Vadipatti,10.047,78.0903,425,53,108,5,111,111,37,M
625501,Errampatti,Madurai,Vadipatti,10.0842,78.086,599,19,49,433,42,49,7,F
625501,Achampatti,Madurai,Vadipatti,9.921,78.0063,599,19,49,433,42,49,7,F
625501,Kuttimeichanpatti,Madurai,Madurai North,9.8884,78.1146,599,19,49,433,42,49,7,F
625501,A.Pudupatti,Madurai,Vadipatti,9.8884,78.1146,599,19,49,433,42,49,7,F
625501,Kallanai,Madurai,Vadipatti,10.0374,78.0829,599,19,49,433,42,49,7,F
625501,Vavidaimaruthur,Madurai,Vadipatti,9.8884,78.1146,599,19,49,433,42,49,7,F
625501,Ayyur,Madurai,Madurai North,10.0696,78.0813,599,19,49,433,42,49,7,F
625503,Palamedu,Madurai,Vadipatti,10.105,78.1134,599,19,49,433,42,49,7,F
625503,Tettur,Madurai,Vadipatti,10.1132,78.053,599,19,49,433,42,49,7,F
625503,Chatravellalapatti,Madurai,Vadipatti,10.1112,78.1174,599,19,49,433,42,49,7,F
625503,Muduvarpatti,Madurai,Vadipatti,10.0821,78.1257,599,19,49,433,42,49,7,F
625503,Vellayampatti,Madurai,Vadipatti,10.1112,78.1174,599,19,49,433,42,49,7,F
625503,Kodangipatti,Madurai,Vadipatti,10.1168,78.1502,599,19,49,433,42,49,7,F
625503,Sendamangalam,Madurai,Vadipatti,10.139,78.1448,599,19,49,433,42,49,7,F
625514,Chettikulam,Madurai,Usilampatti,9.995,78.1462,599,19,49,433,42,49,7,F
625514,Kodikulam,Madurai,Madurai North,9.921,78.0063,599,19,49,433,42,49,7,F
625514,Checkanurani,Madurai,Madurai North,10.1696,78.5422,599,19,49,433,42,49,7,F
625514,Chellampatti,Madurai,Usilampatti,9.921,78.0063,599,19,49,433,42,49,7,F
625514,Nadumudalaikulam,Madurai,Usilampatti,10.1696,78.5422,599,19,49,433,42,49,7,F
625514,Karumathur,Madurai,Usilampatti,10.1696,78.5422,599,19,49,433,42,49,7,F
625514,Kinnimangalam,Madurai,Vadipatti,10.1696,78.5422,425,53,108,5,111,111,37,M
625514,A.Kokkulam,Madurai,Thirumangalam,10.1696,78.5422,425,53,108,5,111,111,37,M
625514,Kovilangulam,Madurai,Vadipatti,10.1696,78.5422,425,53,108,5,111,111,37,M
625514,Mudalaikulam,Madurai,Madurai North,10.1696,78.5422,425,53,108,5,111,111,37,M
625514,Jothimanickam,Madurai,Madurai North,10.1696,78.5422,425,53,108,5,111,111,37,M
625527,Allikundam,Madurai,Peraiyur,9.8867,77.3673,425,53,108,5,111,111,37,M
625527,Athikaripatti,Madurai,Peraiyur,9.8867,77.3673,425,53,108,5,111,111,37,M
625527,S.Kottaipatti,Madurai,Usilampatti,9.8867,77.3673,425,53,108,5,111,111,37,M
625527,Sedapatti,Madurai,Peraiyur,9.8867,77.3673,425,53,108,5,111,111,37,M
625527,Sembarani,Madurai,Peraiyur,9.8867,77.3673,425,53,108,5,111,111,37,M
625527,Poosalapuram,Madurai,Peraiyur,9.8867,77.3673,425,53,108,5,111,111,37,M
625527,Perungamanallur,Madurai,Peraiyur,9.8867,77.3673,425,53,108,5,111,111,37,M
625527,Manuthu,Madurai,Peraiyur,9.8867,77.3673,425,53,108,5,111,111,37,M
625527,Kuppalnatham,Madurai,Peraiyur,9.8867,77.3673,599,19,49,433,42,49,7,F
625527,Erumarpatti,Madurai,Peraiyur,9.8867,77.3673,599,19,49,433,42,49,7,F
625529,T.Uchapatti,Madurai,Usilampatti,9.8867,77.3673,599,19,49,433,42,49,7,F
625529,Sindhupatti,Madurai,Usilampatti,9.8867,77.3673,599,19,49,433,42,49,7,F
625529,Thummagundu,Madurai,Usilampatti,9.8867,77.3673,599,19,49,433,42,49,7,F
625529,Veppanuthu,Madurai,Usilampatti,9.8867,77.3673,599,19,49,433,42,49,7,F
625529,Kalappanpatti,Madurai,Usilampatti,9.8867,77.3673,599,19,49,433,42,49,7,F
625529,Kattathevanpatti,Madurai,Usilampatti,9.8867,77.3673,599,19,49,433,42,49,7,F
625529,Poruppumettupatti,Madurai,Usilampatti,9.8867,77.3673,599,19,49,433,42,49,7,F
625529,Tidiyan,Madurai,Usilampatti,9.8867,77.3673,599,19,49,433,42,49,7,F
625532,Nattamangalam,Madurai,Usilampatti,9.9399,78.2375,599,19,49,433,42,49,7,F
625532,Nakkalapatti,Madurai,Usilampatti,9.921,78.0063,599,19,49,433,42,49,7,F
625532,Usilampatti Pettai,Madurai,Usilampatti,10.3958,78.357,599,19,49,433,42,49,7,F
625532,Usilampatti,Madurai,Usilampatti,10.1356,78.3726,599,19,49,433,42,49,7,F
625532,Vadugapatti,Madurai,Usilampatti,9.921,78.0063,425,53,108,5,111,111,37,M
625532,Meikilarpatti,Madurai,Usilampatti,10.3958,78.357,425,53,108,5,111,111,37,M
625532,Valandur,Madurai,Usilampatti,9.921,78.0063,425,53,108,5,111,111,37,M
625532,Ariyapatti,Madurai,Usilampatti,10.3958,78.357,425,53,108,5,111,111,37,M
625532,Doddappanayakanur,Madurai,Usilampatti,10.3958,78.357,425,53,108,5,111,111,37,M
625532,Boothipuram,Madurai,Usilampatti,10.3958,78.357,425,53,108,5,111,111,37,M
625532,Pothampati,Madurai,Usilampatti,10.3958,78.357,425,53,108,5,111,111,37,M
625532,Vagurani,Madurai,Usilampatti,10.3958,78.357,425,53,108,5,111,111,37,M
625535,Sulapuram,Madurai,Peraiyur,9.8378,77.686,425,53,108,5,111,111,37,M
625535,Mallapuram,Madurai,Peraiyur,9.8296,77.6713,425,53,108,5,111,111,37,M
625535,Thadayampatti,Madurai,Peraiyur,9.8337,77.6787,425,53,108,5,111,111,37,M
625535,Seelnayakanpatti,Madurai,Peraiyur,9.8337,77.6787,425,53,108,5,111,111,37,M
625535,Tirumanickam,Madurai,Peraiyur,9.8337,77.6787,425,53,108,5,111,111,37,M
625535,T.Ramanathapuram,Madurai,Usilampatti,9.8337,77.6787,425,53,108,5,111,111,37,M
625535,E.Kottapatty,Madurai,Peraiyur,9.8337,77.6787,425,53,108,5,111,111,37,M
625535,Uthapuram,Madurai,Peraiyur,9.8337,77.6787,425,53,108,5,111,111,37,M
625535,Yelumalai,Madurai,Peraiyur,9.8337,77.6787,599,19,49,433,42,49,7,F
625535,Jothilnayakanur,Madurai,Peraiyur,9.8337,77.6787,599,19,49,433,42,49,7,F
625535,M.Kallupatti,Madurai,Usilampatti,9.8337,77.6787,599,19,49,433,42,49,7,F
625537,Ayyanarkulam,Madurai,Usilampatti,9.921,78.0063,599,19,49,433,42,49,7,F
625537,Pappapatti,Madurai,Usilampatti,9.921,78.0063,599,19,49,433,42,49,7,F
625537,Vellamalaipatti,Madurai,Usilampatti,10.0574,78.436,599,19,49,433,42,49,7,F
625537,Uthappanayakanur,Madurai,Usilampatti,10.0574,78.436,599,19,49,433,42,49,7,F
625537,Thimmanatham,Madurai,Usilampatti,10.0574,78.436,599,19,49,433,42,49,7,F
625537,Eravarpatti,Madurai,Usilampatti,10.0574,78.436,599,19,49,433,42,49,7,F
625537,Kuravagudi,Madurai,Usilampatti,10.0574,78.436,599,19,49,433,42,49,7,F
625537,Kalluthu,Madurai,Usilampatti,10.0574,78.436,599,19,49,433,42,49,7,F
625701,Vadakkampatti,Madurai,Thirumangalam,9.921,78.0063,599,19,49,433,42,49,7,F
625701,K.Sennampatti,Madurai,Madurai North,9.9355,78.0557,599,19,49,433,42,49,7,F
625701,Kalligudi,Madurai,Madurai North,9.7,77.9833,599,19,49,433,42,49,7,F
625701,Odaipatti,Madurai,Tirumangalam,9.921,78.0063,599,19,49,433,42,49,7,F
625701,Marudangudi,Madurai,Tirumangalam,9.921,78.0063,599,19,49,433,42,49,7,F
625701,Vellakulam,Madurai,Tirumangalam,9.7041,78.0727,599,19,49,433,42,49,7,F
625701,Avalsurampatti,Madurai,Tirumangalam,9.9355,78.0557,599,19,49,433,42,49,7,F
625701,Kuraiyur,Madurai,Tirumangalam,9.9355,78.0557,599,19,49,433,42,49,7,F
625702,Silarpatti,Madurai,Tirumangalam,9.8112,77.7318,425,53,108,5,111,111,37,M
625702,Kadaneri,Madurai,Tirumangalam,9.921,78.0063,425,53,108,5,111,111,37,M
