zip_code,place,county,community,latitude,longitude
620012,Manikandam,Tiruchirappalli,Tiruchirappalli,10.9773,78.8131
620013,Natarajapuram,Tiruchirappalli,Tiruchirappalli,10.8148,78.7953
620014,Kamarajapuram (BHEL),Tiruchirappalli,Tiruchirappalli,10.7498,78.7763
620015,Valavandankottai,Tiruchirappalli,Tiruchirappalli,10.7607,78.837
620016,Ordnance Estate - TR,Tiruchirappalli,Tiruchirappalli,10.7505,78.7763
620017,Puthur,Tiruchirappalli,Tiruchirappalli,10.8889,78.5704
620018,Thillai Nagar,Tiruchirappalli,Tiruchirappalli,10.7498,78.7763
620019,Pappakurichi Kattur,Tiruchirappalli,Tiruchirappalli,10.7498,78.7763
620020,Khajamalai Colony,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889
620021,K.Sathanur,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889
620022,Thuvakudimalai,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889
620023,Khajanagar,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889
620024,Bharathidasan University,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889
620025,Suriyur,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889
620026,Annanagar,Tiruchirappalli,Tiruchirappalli,10.6605,78.7889
620101,Allur,Tiruchirappalli,Tiruchirappalli,10.8718,78.6283
620102,Somarasampettai,Tiruchirappalli,Tiruchirappalli,10.8122,78.6338
621001,Senappanallur,Tiruchirappalli,Turaiyur,11.139,78.541
621002,Kurichi,Tiruchirappalli,Turaiyur,10.8889,78.5704
621003,Maradi,Tiruchirappalli,Thuraiyur,11.2421,78.5007
621004,Naduvalur,Tiruchirappalli,Turaiyur,11.0981,78.6528
621005,Tattamangalam,Tiruchirappalli,Manachanalloor,10.9846,78.7128
621006,Mambarai,Tiruchirappalli,Musiri,10.8889,78.5704
621007,Puthanampatti,Tiruchirappalli,Musiri,11.0579,78.6958
621008,Venkatesapuram,Tiruchirappalli,Turaiyur,11.1533,78.5799
621009,Sirupathur,Tiruchirappalli,Manachanalloor,11.1114,78.6287
621010,Turaiyur Extension,Tiruchirappalli,Thuraiyur,11.2554,78.4921
621011,Venkatachalapuram,Tiruchirappalli,Turaiyur,11.0427,78.567
621012,Koppampatti,Tiruchirappalli,Turaiyur,11.2938,78.4964
621014,Singalandapuram,Tiruchirappalli,Turaiyur,11.1057,78.588
621101,Puduattur,Tiruchirappalli,Thuraiyur,11.2181,78.7443
621104,Velur,Tiruchirappalli,Manachanallur,10.8889,78.5704
621105,Tirupattur,Tiruchirappalli,Trichy,10.8889,78.5704
621111,R.Valavanur,Tiruchirappalli,Trichy,11.3141,78.8823
621112,Samayapuram,Tiruchirappalli,Manachanalloor,10.9239,78.7435
621202,Ayyampalayam,Tiruchirappalli,Musiri,10.9305,78.5251
621203,Balasamudram (Tiruchirappalli),Tiruchirappalli,Thottiyam,10.9936,78.3203
621204,Amur,Tiruchirappalli,Musiri,10.9154,78.5479
621205,Jambunathapuram,Tiruchirappalli,Musiri,11.0397,78.5041
621206,Kannanur,Tiruchirappalli,Turaiyur,11.0822,78.5471
621207,Kaduvetti,Tiruchirappalli,Thottiam,10.8889,78.5704
621208,Sergudi,Tiruchirappalli,Musiri,11.0538,78.4181
621209,Alagarai,Tiruchirappalli,Thottiam,10.9826,78.3891
621210,Karikali,Tiruchirappalli,Musiri,11.1659,78.4635
621211,Vellalapatti,Tiruchirappalli,Musiri,10.8889,78.5704
621213,Cholanganallur,Tiruchirappalli,Manachanalloor,10.8889,78.5704
621214,Jambumadai,Tiruchirappalli,Musiri,11.1279,78.3909
621216,Bikshandarkoil,Tiruchirappalli,Manachanallur,11.0063,78.5566
621217,Thandalaiputhur,Tiruchirappalli,Musiri,11.6088,79.4994
621218,Tirumanamedu,Tiruchirappalli,Lalgudi,10.8629,78.7713
621302,Palayakottai,Tiruchirappalli,Manaparai,10.8889,78.5704
621305,Paluvanji,Tiruchirappalli,Manapparai,10.4677,78.4478
621307,Manjampatti,Tiruchirappalli,Manapparai,10.6023,78.3978
621308,Kodumbapatti,Tiruchirappalli,Manaparai,10.4339,78.5114
621310,Puthanatham,Tiruchirappalli,Manaparai,10.467,78.3687
621312,Anampatti,Tiruchirappalli,Manapparai,10.5533,78.4309
621314,Palayapalayam,Tiruchirappalli,Manapparai,10.8889,78.5704
621601,Lalgudi H.O,Tiruchirappalli,Lalgudi,11.0216,78.9534
621651,Tappay,Tiruchirappalli,Lalgudi,10.9901,78.9112
621652,Kallakudi North,Tiruchirappalli,Lalgudi,11.0216,78.9534
621653,Kokkudi,Tiruchirappalli,Lalgudi,11.0256,79.014
621702,Ariyur,Tiruchirappalli,Lalgudi,10.8758,78.9105
621703,Kuhur,Tiruchirappalli,Lalgudi,10.8889,78.5704
621706,Mettupatti,Tiruchirappalli,Ariyalur,10.8889,78.5704
621711,Alambakkam,Tiruchirappalli,Lalgudi,10.9255,78.9549
621712,Agalanganallur,Tiruchirappalli,Lalgudi,10.9016,78.8132
621715,Kovilur,Tiruchirappalli,Lalgudi,10.8889,78.5704
621722,Alambadi,Tiruchirappalli,Lalgudi,10.9073,79.0001
639101,Mekkudi,Tiruchirappalli,Tiruchirappalli,10.8526,78.6255
639103,Kulumani,Tiruchirappalli,Tiruchirappalli,10.8448,78.5928
639112,Pudukottai,Tiruchirappalli,Srirangam,10.8889,78.5704
639115,Tirupparaithurai,Tiruchirappalli,Tiruchirappalli,10.8838,78.5643
621102,Annamangalam,Perambalur,Veppanthattai,11.3259,78.7943
621103,Arumbavur,Perambalur,Veppanthattai,11.381,78.7296
621106,Kolathur,Perambalur,Perambalur,11.2733,78.893
621107,Senjeri,Perambalur,Perambalur,11.2384,78.8278
621108,Ogalur,Perambalur,Kunnam,11.3926,79.0623
621109,Naranamangalam,Perambalur,Perambalur,11.1496,78.8666
621113,Kalpadi,Perambalur,Perambalur,11.1926,78.921
621114,Tenur,Perambalur,Kunnam,11.0885,78.716
621115,Valikondapuram,Perambalur,Veppanthattai,11.3181,78.921
621116,Krishnapuram,Perambalur,Veppanthattai,11.3797,78.7885
621117,Karianur,Perambalur,Veppanthattai,11.5174,78.983
621118,Adaikkampatti,Perambalur,Kunnam,11.1651,78.6847
621133,Murukkankudi,Perambalur,Veppanthattai,11.2856,78.8179
621212,Perambalur Collectorate,Perambalur,Perambalur,11.0063,78.5566
621219,Anukkur,Perambalur,Veppanthattai,11.3327,78.8644
621220,Elambalur,Perambalur,Perambalur,11.2669,78.8816
621708,Kunnam (Perambalur),Perambalur,Kunnam,11.2312,79.0211
621713,Nochikulam,Perambalur,Ariyalur,11.2733,78.893
621716,Kadur,Perambalur,Perambalur,11.2606,79.1071
621717,Nannai,Perambalur,Perambalur,11.327,79.0548
608703,Sriraman,Ariyalur,Kattumannarkoil,11.3967,79.3808
608901,Kavarapalayam,Ariyalur,Udayarpalayam,11.2311,79.201
612901,Kidaramkondan,Ariyalur,Udayarpalayam,11.1925,79.4137
612902,Kodali,Ariyalur,Udayarpalayam,11.1306,79.4225
612903,Kundaveli,Ariyalur,Udayarpalayam,11.2426,79.4704
612904,Kargudi,Ariyalur,Udayarpalayam,11.088,79.3065
621701,Kunamangalam,Ariyalur,Udayarpalayam,11.0251,79.2492
621704,Subbarayapuram,Ariyalur,Ariyalur,11.0891,79.1006
621705,Manakudi,Ariyalur,Ariyalur,11.1605,79.2442
621707,Arungal,Ariyalur,Ariyalur,11.0172,79.1105
621709,Anganur,Ariyalur,Sendurai,11.357,79.1606
621710,Sirukalathur,Ariyalur,Ariyalur,11.2117,79.3399
621714,Kulumur,Ariyalur,Ariyalur,11.3112,79.1504
621718,Poyyadhanallur,Ariyalur,Ariyalur,11.2218,79.1517
621719,Alathiyur,Ariyalur,Ariyalur,11.3106,79.2566
621729,Ariyalur Cement Factory,Ariyalur,Ariyalur,10.9095,78.9893
621730,Siluppanur,Ariyalur,Ariyalur,11.0087,79.1969
621801,Andimadam,Ariyalur,Jayamkondacholapuram,11.3355,79.3771
621802,Karadikulam,Ariyalur,Udayarpalayam,11.1605,79.2442
621803,Kalleri,Ariyalur,Udayarpalayam,11.0289,79.2366
621804,Irumbilikurichi,Ariyalur,Jayamkondacholapuram,10.9123,79.1398
621805,Thennur,Ariyalur,Udayarpalayam,11.3553,79.4186
621806,Devanur,Ariyalur,Jayamkondacholapuram,11.2653,79.3172
621851,Venganur,Ariyalur,Lalgudi,10.9699,79.0255
605007,Singirikoil,Cuddalore,Cuddalore,11.8768,79.8107
606001,Vriddhachalam H.O,Cuddalore,Vriddhachalam,11.5216,79.3071
606003,Budamur,Cuddalore,Vriddhachalam,11.509,79.3334
606103,Gopalapuram,Cuddalore,Virudhachalam,11.4888,79.399
606105,Kilimangalam,Cuddalore,Tittagudi,11.4192,79.2971
606106,Akkanur,Cuddalore,Tittagudi,11.4075,79.051
606108,Avatti,Cuddalore,Tittagudi,11.4768,79.0758
606109,Adari,Cuddalore,Vriddhachalam,11.5509,79.0488
606110,Karmangudi,Cuddalore,Vriddhachalam,11.4643,79.349
606111,Sathanatham,Cuddalore,Tittakudi,11.4124,79.1892
606302,Varambanur,Cuddalore,Vriddhachalam,11.5026,79.1773
606303,Venganur,Cuddalore,Tittagudi,11.4436,79.0306
606304,N. Naraiyur,Cuddalore,Vriddhachalam,11.6316,79.2232
607001,Manjakkuppam,Cuddalore,Cuddalore,11.7623,79.7654
607002,Tiruppadiripuliyur Bazaar,Cuddalore,Cuddalore,11.7312,79.5871
607003,Ramapuram,Cuddalore,Cuddalore,11.3463,79.4373
607004,Sathankuppam,Cuddalore,Cuddalore,11.7312,79.5871
607005,Capperquary,Cuddalore,Cuddalore,11.7312,79.5871
607006,Kondur,Cuddalore,Cuddalore,11.754,79.7045
607102,Palur,Cuddalore,Panruti,11.7569,79.6238
607103,Melmampattu,Cuddalore,Panruti,11.535,79.4509
607104,Elumedu,Cuddalore,Panruti,11.7735,79.6167
607105,Vanpakkam,Cuddalore,Cuddalore,11.7954,79.6698
607106,Semmedu,Cuddalore,Panruti,11.7433,79.4998
607108,Oraiyur,Cuddalore,Panruti,11.8175,79.4979
607109,Kalaiyur,Cuddalore,Cuddalore,11.8139,79.709
607112,Maligaimedu,Cuddalore,Panruti,11.5956,79.0876
607205,Kumaramangalam,Cuddalore,Panruti,11.4903,79.386
607301,Krishnankuppam,Cuddalore,Cuddalore,11.535,79.4509
607302,Venkatampettai,Cuddalore,Cuddalore,11.535,79.4509
607303,Karunguli,Cuddalore,Panruti,11.535,79.4509
607308,Gandhi Nagar (Cuddalore),Cuddalore,Cuddalore,11.7497,79.0886
607401,Tiruvendhipuram,Cuddalore,Cuddalore,11.7681,79.3947
607402,Thokkanambakkam,Cuddalore,Cuddalore,11.7681,79.3947
607801,Neyveli 1,Cuddalore,Virudhachalam,11.6048,79.521
607802,Periyakappankulam,Cuddalore,Panruti,11.5972,79.4228
607803,Neyveli 3,Cuddalore,Virudhachalam,11.6048,79.521
607804,Kotteri,Cuddalore,Vriddhachalam,11.5841,79.3772
607807,Neyveli Thermal Bus Stand,Cuddalore,Virudhachalam,11.6048,79.521
608001,Chidambaram H.O,Cuddalore,Chidambaram,11.6327,79.4467
608002,Annamalainagar,Cuddalore,Chidambaram,11.4,79.7333
608102,Killai,Cuddalore,Chidambaram,11.4493,79.7668
608201,Paradur,Cuddalore,Chidambaram,11.4257,79.5666
608301,Nattarmangalam,Cuddalore,Kattumannarkoil,11.2772,79.533
608302,Temmur,Cuddalore,Chidambaram,11.3373,79.6176
608303,Elleri,Cuddalore,Chidambaram,11.3043,79.569
608304,Shandan,Cuddalore,Kattumannarkoil,11.2114,79.505
608305,Kuduveli,Cuddalore,Kattumannarkoil,11.3531,79.6269
608306,Ayangudi,Cuddalore,Kattumannarkoil,11.2173,79.5383
608401,Vaiyur,Cuddalore,Chidabamram,11.3482,79.6701
608501,Villiyanallur,Cuddalore,Chidambaram,11.535,79.4509
608502,Parangipettai,Cuddalore,Chidambaram,11.4912,79.7605
608601,Miralur,Cuddalore,Chidambaram,11.4551,79.5636
608602,Ennanagaram,Cuddalore,Chidambaram,11.414,79.6459
608701,Perur,Cuddalore,Kattumanarkoil,11.4025,79.4875
608702,Agara Alambadi,Cuddalore,Kattumannarkoil,11.4366,79.4713
608704,Erumbur,Cuddalore,Kattumannarkoil,11.4642,79.5215
608801,Alapakkam,Cuddalore,Chidambaram,11.535,79.4509
609001,Dharmapuram,Nagapattinam,Mayiladuthurai,10.8494,79.7389
609003,Mappadugai,Nagapattinam,Mayiladuthurai,11.1043,79.6272
609101,Palayapalayam,Nagapattinam,Sirkali,10.8494,79.7389
609102,Hanumanthapuram,Nagapattinam,Sirkali,10.8494,79.7389
609103,Keelamaruthandanallur,Nagapattinam,Mayiladuthurai,11.3929,79.7677
609104,Kadavasal,Nagapattinam,Sirkali,11.2564,79.7732
609105,Vanagiri,Nagapattinam,Sirkali,11.1333,79.8396
609106,Tirunagari,Nagapattinam,Sirkali,11.2263,79.8004
609107,Talachangadu,Nagapattinam,Tharangambadi,11.3929,79.7677
609108,Kunnam,Nagapattinam,Sirkali,11.2804,79.6826
609109,Sembadaniruppu,Nagapattinam,Sirkali,11.1628,79.7625
609110,Sirkali H.O,Nagapattinam,Sirkali Tk,11.2072,79.6065
609111,Arappakkam,Nagapattinam,Sirkali,11.2664,79.7506
609112,Mannipallam,Nagapattinam,Sirkali,11.1955,79.6606
609113,Tirumullaivasal,Nagapattinam,Sirkali,11.24,79.8371
609114,Manigramam,Nagapattinam,Sirkali,11.1573,79.8135
609115,Vettangudi,Nagapattinam,Sirkali,11.2691,79.8008
609116,Valluvakudi,Nagapattinam,Sirkali,11.2072,79.6065
609117,Vaithiswarankoil,Nagapattinam,Sirkali,11.712,79.5028
609118,Solasakkaranallur,Nagapattinam,Mayiladuthurai,10.6823,79.3661
609201,Talanayar Vsk,Nagapattinam,Sirkali,11.106,79.5953
609202,Manalmedu East,Nagapattinam,Mayiladuthurai,11.2048,79.5702
609203,Nidur,Nagapattinam,Mayiladuthurai,11.1331,79.6426
609204,Tirumeniarkoil,Nagapattinam,Mayiladuthurai,11.106,79.5953
609205,Pulavanur,Nagapattinam,Mayiladuthurai,10.8494,79.7389
609301,Kalamanallur,Nagapattinam,Tarangambadi,11.0997,79.8479
609302,Elayalur,Nagapattinam,Tharangambadi,11.1915,79.7129
609303,Kattuchery,Nagapattinam,Tharangambadi,12.9012,79.5109
609304,Kilaiyur,Nagapattinam,Tharangambadi,11.1245,79.7455
609305,Mannampandal,Nagapattinam,Mayiladuthurai,11.1033,79.6911
609306,Nalladai,Nagapattinam,Tharangambadi,11.013,79.7451
609307,Kaliyappanallur,Nagapattinam,Tharangambadi,11.0532,79.8105
609308,Iluppur,Nagapattinam,Tharangambadi,11.0182,79.7565
609309,Mudikondanallur,Nagapattinam,Tharangambadi,11.1178,79.7568
609310,Sendamangalam,Nagapattinam,Tharangambadi,11.0365,79.7803
609311,Tirumeignanam,Nagapattinam,Tharangambadi,11.0429,79.7813
609312,Eduthukatti,Nagapattinam,Tharangambadi,11.0429,79.7813
609313,Tarangambadi,Nagapattinam,Tharangambadi,11.0276,79.8543
609314,Kodangudi,Nagapattinam,Mayiladuthurai,11.0683,79.6795
609401,Valuvur,Nagapattinam,Mayiladuthurai,11.0441,79.6381
609402,Kiliyanur (Nagapattinam),Nagapattinam,Tharangambadi,11.0435,79.6816
609403,A. Kiliyanur,Nagapattinam,Mayiladuthurai,11.1354,79.659
609404,Peruncheri,Nagapattinam,Tharangambadi,11.0354,79.6625
609501,Eravancheri,Nagapattinam,Mayiladuthurai,10.7835,79.4428
609503,Ambal,Nagapattinam,Nannilam,10.9165,79.6862
609504,Sannanallur,Nagapattinam,Nagapattinam,10.8494,79.7389
609601,Ervadi,Nagapattinam,Nagapattinam,10.909,79.7312
609604,Alathur,Nagapattinam,Nagapattinam,10.9434,79.7558
609701,Pakkamkottur,Nagapattinam,Nagapattinam,10.8692,79.6716
609702,Ervadi,Nagapattinam,Nagapattinam,10.909,79.7312
609703,Tittachery,Nagapattinam,Nagapattinam,10.8434,79.7951
609704,Tirukannapuram,Nagapattinam,Nagapattinam,10.8432,79.6968
609801,Villiyanallur,Nagapattinam,Kuttalam,11.0881,79.5541
609802,Narasinganpettai,Nagapattinam,Mayiladuthurai,11.0092,79.499
609803,Tiruvavaduthurai,Nagapattinam,Kuttalam,11.0092,79.499
609804,Thuhili,Nagapattinam,Mayiladuthurai,11.0524,79.4894
609805,Komal,Nagapattinam,Mayiladuthurai,11.0212,79.5939
609806,Maraiyur,Nagapattinam,Mayiladuthurai,11.0686,79.6233
609807,Pandanallur,Nagapattinam,Kuttalam,10.8494,79.7389
609808,Terizhandur,Nagapattinam,Mayiladuthurai,11.0092,79.499
609810,Tiruvalangadu,Nagapattinam,Kuttalam,10.9279,79.6069
609811,Kali,Nagapattinam,Kuttalam,11.1374,79.5805
610005,Visalur,Nagapattinam,Tiruvarur,11.0263,79.7788
610101,Kangalanchery,Nagapattinam,Nagapattinam,10.8184,79.693
610106,Andakudi,Nagapattinam,Kilvelur,10.8494,79.7389
610201,Suramangalam,Nagapattinam,Thirukkuvalai,10.8494,79.7389
610203,Sithaimur,Nagapattinam,Tirukuvalai,10.5818,79.6384
610204,Ettukudi,Nagapattinam,Tirukuvalai,10.8494,79.7389
610207,Koilkannapur,Nagapattinam,Kilvelur,10.6519,79.6929
611001,Velippalayam,Nagapattinam,Nagapattinam,10.8706,79.7716
611002,Muttam,Nagapattinam,Nagapattinam,11.0694,79.6615
611003,Nagapattinam Collectorate,Nagapattinam,Nagapattinam,10.8706,79.7716
611101,Kakkalani,Nagapattinam,Kilvelur,10.7389,79.6952
611102,Chinnathumbur,Nagapattinam,Kilvelur,10.8005,79.7043
611103,Kilaiyur (Tiruvarur),Nagapattinam,Kilvelur,10.8494,79.7389
611104,Kilvelur,Nagapattinam,Kilvelur,10.7672,79.7419
611105,Iluppur,Nagapattinam,Kilvelur,10.7377,79.7314
611106,Palaiyur,Nagapattinam,Nagapattinam,10.7879,79.8126
611108,Perunkadambanur,Nagapattinam,Nagapattinam,10.7932,79.7966
611109,Radhamangalam,Nagapattinam,Kilvelur,10.7208,79.7531
611110,Tirupundi,Nagapattinam,Kilvelur,10.6265,79.8118
611111,Vailankanni,Nagapattinam,Kilvelur,10.6833,79.8333
611112,Pudupalli,Nagapattinam,Nagapattinam,10.597,79.8349
612102,Tirumangalakudi,Nagapattinam,Kuttalam,9.7609,78.8896
612201,Konerirajapuram,Nagapattinam,Mayiladuthurai,10.9745,79.5385
612203,Palaiyur,Nagapattinam,Mayiladuthurai,10.9945,79.5661
613702,Tiruvidavasal,Nagapattinam,Tiruvarur,10.8656,79.4781
614707,Adanur,Nagapattinam,Vedaraniam,10.3682,79.8111
614711,Thulasapuram,Nagapattinam,Tiruturaipundi,10.5303,79.7057
614712,Manakudi,Nagapattinam,Vedaraniam,10.8494,79.7389
614714,Vanduvancheri,Nagapattinam,Vedaraniam,10.4292,79.6498
614716,Vadamalaimanakadu,Nagapattinam,Tiruturaipundi,10.5032,79.6609
614806,Chettipulam,Nagapattinam,Vedaranyam,10.4722,79.7401
614807,Kodiakkarai,Nagapattinam,Vedaraniam,10.5789,79.3245
614808,Nagakudaiyan,Nagapattinam,Vedaraniam,10.5789,79.3245
614809,Sembodai,Nagapattinam,Vedaraniam,10.4532,79.8299
614810,Vedaraniam,Nagapattinam,Vedaraniam,10.3721,79.851
609405,Injikudi,Tiruvarur,Nannilam,10.9629,79.6608
609502,Alangudi,Tiruvarur,Nannilam,10.8958,79.6272
609603,Velangudi,Tiruvarur,Nannilam,10.9775,79.7453
609608,Kollapuram,Tiruvarur,Nannilam,10.9606,79.7084
610001,Madapuram,Tiruvarur,Thiruvarur,10.6797,79.536
610003,Kidarankondan,Tiruvarur,Thiruvarur,10.6797,79.536
610004,Tiruvarur Collectorate,Tiruvarur,Tiruvarur,11.6906,79.7668
610102,Kamalapuram (Tiruvarur),Tiruvarur,Kodavasal,10.738,79.5742
610103,Mangudi,Tiruvarur,Tiruvarur,10.7261,79.6323
610104,Kattur,Tiruvarur,Kodavasal,10.7907,79.6012
610105,Valkkai,Tiruvarur,Nannilam,10.8867,79.5651
610107,Pakkamparuthiyur,Tiruvarur,Kodavasal,10.9801,79.4842
610109,Pulivalam (Tiruvarur),Tiruvarur,Tiruvarur,10.7525,79.6352
610202,Komal,Tiruvarur,Tiruturipundi,10.6374,79.6317
610205,Tirunellikaval,Tiruvarur,Thiruthuraipoondi,10.6549,79.6335
610206,Harischandrapuram,Tiruvarur,Nidamangalam,10.7007,79.5885
612601,Kodavasal,Tiruvarur,Kodavasal,10.8616,79.4796
612603,Simili,Tiruvarur,Kodavasal,10.8318,79.5301
612604,Sidakkamangalam,Tiruvarur,Kodavasal,10.9076,79.5344
612605,Tiruchirai,Tiruvarur,Kodavasal,10.8866,79.3494
612610,Pudukudi,Tiruvarur,Kodavasal,10.6797,79.536
612701,Govindakudi,Tiruvarur,Valangaman,10.9102,79.3393
612801,Mathur-NID,Tiruvarur,Valangaman,10.9501,79.3358
612802,Muniyur,Tiruvarur,Valangaman,10.8325,79.3107
612803,Kalanjimodu,Tiruvarur,Mannargudi,10.709,79.422
612804,Chandrasekarapuram,Tiruvarur,Valangaman,10.9501,79.3358
613701,Mukundanur,Tiruvarur,Kodavasal,10.987,79.7217
613703,Koradacheri,Tiruvarur,Tiruvarur,10.7702,79.4916
613704,Kalyanamahadevi,Tiruvarur,Tiruvarur,10.7335,79.6007
613705,Barakadabad,Tiruvarur,Kodavasal,10.8221,79.4681
614001,Mannargudi H.O,Tiruvarur,Mannargudi,10.4949,79.4256
614013,Pullavarayankudikadu,Tiruvarur,Nidamangalam,10.7012,79.3633
614014,Savalakkaran,Tiruvarur,Nidamangalam,10.6843,79.4799
614015,Paravakottai,Tiruvarur,Mannargudi,10.5553,79.1293
614016,Nagai,Tiruvarur,Mannargudi,10.6455,79.4202
614017,Elavanur,Tiruvarur,Mannargudi,10.6797,79.536
614018,Thalikottai,Tiruvarur,Mannargudi,10.2692,79.2372
614019,Vaduvur,Tiruvarur,Mannargudi,10.6975,79.3331
614020,Tenparai,Tiruvarur,Mannargudi,10.5562,79.4884
614101,Koothanallur,Tiruvarur,Mannargudi,10.7199,79.5157
614102,Vadakovanur,Tiruvarur,Nidamangalam,10.6923,79.5054
614103,Adangudi,Tiruvarur,Nidamangalam,10.7332,79.5019
614208,Nallur,Tiruvarur,Valangaman,10.9238,79.3003
614302,Vadakarai Alathur,Tiruvarur,Valangaman,10.8609,79.273
614403,Kovilvenni,Tiruvarur,Nidamangalam,10.7811,79.3596
614404,Narthangudi,Tiruvarur,Valangaman,10.777,79.4346
614702,Devadanam,Tiruvarur,Tiruturaipundi,10.4863,79.5325
614703,Kunnalur,Tiruvarur,Tiruturaipundi,10.4689,79.6218
614704,Pettai,Tiruvarur,Thiruthuraipoondi,10.6797,79.536
614705,Palaiyur,Tiruvarur,Mannargudi,10.5266,79.4983
614706,Thillaivilagam South,Tiruvarur,Thiruthuraipoondi,10.5452,79.4941
614708,Kottur (Tiruvarur),Tiruvarur,Mannargudi,10.5452,79.4941
614710,Naruvelikalappal,Tiruvarur,Mannargudi,10.5268,79.5504
614713,Tiruturaipundi Bazaar,Tiruvarur,Thiruthuraipoondi,10.6133,79.326
614715,Divammapuram,Tiruvarur,Tiruturaipundi,10.5529,79.6284
614717,Vattar,Tiruvarur,Mannargudi,10.5755,79.5283
614738,Jambavanodai,Tiruvarur,Tiruturaipundi,10.5682,79.4143
614903,Melanammankurichi,Tiruvarur,Pattukottai,10.4882,79.4044
612001,Ullur,Thanjavur,Kumbakonam,10.9706,79.4063
612002,Melakaveri H.O,Thanjavur,Kumbakonam,10.9706,79.4063
612101,Melaiyur,Thanjavur,Tiruvidamarudur,10.9903,79.5024
612103,Umamaheswarapuram,Thanjavur,Kumbakonam,10.9858,79.4102
612104,Andalampettai,Thanjavur,Thiruvidaimarudur,10.9763,79.4545
612105,Veppathur,Thanjavur,Thiruvidaimarudur,11.0161,79.4418
612106,Kadiramangalam,Thanjavur,Tiruvidamarudur,11.0706,79.5318
612202,Ammangudi,Thanjavur,Tiruvidamarudur,10.9528,79.4957
612204,Sannapuram,Thanjavur,Kumbakonam,10.9741,79.4386
612301,Pullabudangudi,Thanjavur,Papanasam,10.9717,79.3028
612302,Kottaiyur,Thanjavur,Kumbakonam,10.9685,79.3576
612303,Innambur,Thanjavur,Kumbakonam,10.981,79.338
612401,Sakkottai,Thanjavur,Kumbakonam,10.943,79.3993
612402,Tippirajapuram,Thanjavur,Kumbakonam,10.9093,79.4052
612501,Asoor,Thanjavur,Kumbakonam,11.703,79.4
612502,Mullangudi,Thanjavur,Tirupanandal,11.15,79.4803
612503,Maharajapuram,Thanjavur,Tirupanandal,10.875,78.9981
612504,Manikudi,Thanjavur,Tirupanandal,11.0677,79.4253
612602,Tirunaraiyur,Thanjavur,Tiruvidamarudur,10.9195,79.4401
612702,Darasuram,Thanjavur,Kumbakonam,10.9499,79.3561
612703,Patteeswaram,Thanjavur,Kumbakonam,10.93,79.3477
613001,Manambuchavadi,Thanjavur,Thanjavur,10.7817,79.1512
613002,Kalimedu,Thanjavur,Thanjavur,10.6716,79.2413
613003,Tittai,Thanjavur,Thiruvaiyaru,10.8365,79.1709
613004,Manojipatti,Thanjavur,Thanjavur,10.7661,79.0958
613005,Raja Serfoji Govt College,Thanjavur,Thanjavur,10.8553,79.1064
613006,Vilar,Thanjavur,Thanjavur,10.7313,79.1554
613007,Voc Nagar,Thanjavur,Thanjavur,10.8553,79.1064
613008,Thanjavur North Gate,Thanjavur,Thanjavur,10.8553,79.1064
613009,Srinivasapuram,Thanjavur,Thanjavur,10.9235,79.4329
613010,Tamil University,Thanjavur,Thanjavur,10.8553,79.1064
613101,Konerirajapuram,Thanjavur,Thiruvaiyaru,10.8571,79.014
613102,Thogur,Thanjavur,Thiruvaiyaru,10.1665,78.6746
613103,Thiruvalampozhil,Thanjavur,Thiruvaiyaru,10.7531,78.9445
613104,Kandamangalam,Thanjavur,Thiruvaiyaru,10.8423,78.978
613105,Poondi-TPL,Thanjavur,Thiruvaiyaru,10.8681,78.955
613201,Kalyanapuram,Thanjavur,Thiruvaiyaru,10.8692,79.1088
613202,Kandiyur,Thanjavur,Thiruvaiyaru,10.8609,79.1083
613203,Vaidyanathanpettai,Thanjavur,Thiruvaiyaru,10.8876,79.0604
613204,Someswarapuram,Thanjavur,Papanasam,10.9193,79.1543
613205,Arkadu,Thanjavur,Thiruvaiyaru,10.6716,79.2413
613303,Kurungulam,Thanjavur,Thanjavur,10.6542,79.0995
613401,Vallam Pudur,Thanjavur,Thanjavur,10.7077,79.0212
613402,Rayamundanpatti,Thanjavur,Thanjavur,10.7659,78.8966
613403,Chennampatti,Thanjavur,Thanjavur,10.6974,79.0422
613501,Pulavarnatham,Thanjavur,Papanasam,10.7581,79.201
613502,Jambugambalpuram,Thanjavur,Papanasam,10.7423,79.2398
613503,Sri Pushpam College,Thanjavur,Papanasam,10.7817,79.2462
613504,Palliyur,Thanjavur,Papanasam,10.8135,79.2814
613601,Alakkudi,Thanjavur,Thanjavur,10.7744,79.0522
613602,Avarampatti,Thanjavur,Thanjavur,10.7584,78.9619
614201,Ayyampet,Thanjavur,Papanasam,10.8967,79.1943
614202,Manalur,Thanjavur,Papanasam,10.921,79.173
614203,Sathyamangalam,Thanjavur,Papanasam,10.6716,79.2413
614204,Pandaravadai,Thanjavur,Papanasam,10.9163,79.2399
614205,Papanasam West,Thanjavur,Papanasam,10.9851,78.9832
614206,Pasupathikoil,Thanjavur,Papanasam,10.8621,79.1586
